Headline,Category,Name,Country,Region,Continent,Site,Collected
Lula allies seek bridge to military as attacks on voting system pile up,military_conflict,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220508
"Sinai Militants Kill 11 Soldiers in Deadliest Attack in Years, Egypt's Military Says",military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
Exchange rate crisis weighs down RioZim,terrorism,NewsDay,Zimbabwe,East Africa,Africa,https://www.newsday.co.zw/,20220508
New York subway shooting suspect indicted on terrorism charge,terrorism,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220508
Italy at Israel's side against terrorism - Di Maio,terrorism,ANSA English,Italy,Southern Europe,Europe,https://www.ansa.it/english/news/general_news/general_news.shtml,20220508
Dr Nicola Skyers: A wondrous mom,terrorism,Jamaica Gleaner,Jamaica,Caribbean,Latin America,https://jamaica-gleaner.com/,20220508
Elad terrorists caught by security forces,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
Navy seizes sixth vessel for allegedly 'smuggling' palm oil,military_conflict,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220508
Israel army shoots Palestinian while crossing from West Bank,military_conflict,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220508
Oyo NUT quadrennial conference: Concerned teachers protest…,social_unrest,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220508
Midnight protest follows murder of Chaguanas businessman,social_unrest,Guardian,Trinidad and Tobago,Caribbean,Latin America,https://guardian.co.tt/news-6.12.0.4f1749cb44,20220508
Angola and Nam to strengthen border trading,terrorism,Namibian Sun,Namibia,South Africa,Africa,https://www.namibiansun.com/,20220508
"Native doctor, two others arrested for kidnapping in Enugu",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220508
"Floods, fires drive Australian home insurance crisis",terrorism,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220508
PM Urges Banks to Join the Digital Revolution,regime_instability,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220508
Tatar: Greek Cypriots ‘are preparing to shed blood’,social_unrest,Knews Kathimerini,Cyprus,Southern Europe,Europe,https://knews.kathimerini.com.cy/en/?r=1,20220508
Dubai delivery drivers walk off in rare protest,social_unrest,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220508
Ground zero of America’s war on abortion,military_conflict,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220508
"On World War Two anniversary, Zelenskiy says...",military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220508
A Trini's travels in Russia before war,military_conflict,Newsday,Trinidad and Tobago,Caribbean,Latin America,https://newsday.co.tt/,20220508
Munawar Faruqui wins Kangana Ranaut’s ‘Lock Upp’,military_conflict,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220508
Why Modi govt is backing validity of Sedition law; Affidavit likely on Monday,regime_instability,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220508
Israel must go offensive to take war on terror away from the homefront - analysis,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
Spain frees Ukrainian politician and blogger facing alleged treason,regime_instability,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220508
Climate crisis – a race we can win,terrorism,The Point,Gambia,West Africa,Africa,https://thepoint.gm/,20220508
Retaining presidency in North’ll cause crisis – Group,terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220508
FASHOLA: The hidden silver bullet in APC’s armoury?,terrorism,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
Burkina Faso’s displaced numbers swell amid jihadi violence,terrorism,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220508
SL’s energy crisis from a global scale perspective,terrorism,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220508
Sisi: Treacherous attacks to not undermine Egyptian army’s determination to uproot terrorism,terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
Military leaders: Martyrs are a beacon for generations,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220508
Terrorists Who Carried Out Attack in Elad Apprehended,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220508
3 Jews Murdered in Terror Attack in Elad,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220508
"Koijee Wants TRC Report Implemented; Calls for War,…",military_conflict,The Analyst,Liberia,West Africa,Africa,https://analystliberiaonline.com/,20220508
North Korea tests likely submarine-launched ballistic missile: ROK,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220508
Army silence Police 4-1 in Tiger Tanks football,military_conflict,Newsday,Trinidad and Tobago,Caribbean,Latin America,https://newsday.co.tt/,20220508
"Luis Herrera Campins, involvement in the Falklands War",military_conflict,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220508
"Ayatollah Khamenei hails Syria’s resistance, victory in war",military_conflict,Iran Front Page,Iran,Middle East,MENA,https://ifpnews.com/,20220508
Crisis will last at least two more years: govt,terrorism,The Island,Sri Lanka,South Asia,Asia,https://island.lk/category/news/,20220508
ISIS wants to delegitimize Taliban via explosions: Singaporean researcher,terrorism,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220508
"Bloodstain Helped Locate Terror Attack Assailants, Israel Police Say",terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
"Protest outside Ranil’s house, Ranil says meet me at Sirikotha",social_unrest,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220508
"UAE condemns attack east of Suez Canal, stands in solidarity with Egypt against terrorism",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220508
How ‘mobilization’ works in Russia Human rights expert Pavel Chikov explains what reservists and draftees can expect if Putin openly declares war,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220508
Croatian Prime Minister arrives in Kyiv to meet with Zelensky - Croatia knows what it is like to be under military aggression,military_conflict,The Dubrovnik Times,Croatia,Southern Europe,Europe,https://www.thedubrovniktimes.com/news/croatia,20220508
"Koijee Wants TRC Report Implemented; Calls for War, Economic…",military_conflict,The Analyst,Liberia,West Africa,Africa,https://analystliberiaonline.com/,20220508
Politics of religion: Deadly tug-of-war over the religion card,military_conflict,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220508
"Orikhiv, Huliaypole under missile, artillery fire for two days",military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220508
"Lysychansk, Sievierodonetsk left without electricity after Russia’s air strike",military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220508
77 anniversary of the end of World War 2,military_conflict,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220508
Zelensky Compares Putin to Nazis during World War II,military_conflict,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220508
Ukrainian War: Talks between Russian and Ukrainian delegations started,military_conflict,MABAPOST,Tunisia,North Africa,MENA,https://www.en.mabapost.tn/,20220508
North Korea fires submarine-launched missile after US nuclear warning,military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220508
Hamas Takes Israeli Threats Against Gaza Leader Sinwar Seriously,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
IDF Opposes Israeli Targeted Killing of Hamas Leader Sinwar,military_conflict,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220508
WHO confirms death of 3rd Ebola patient in DR Congo,terrorism,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
Governor calls on army to help end crisis in Punjab,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220508
'Free and fair' elections only solution to political crisis: Hamza,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220508
J&K: Outrage after terrorists open fire at constable in Srinagar,terrorism,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220508
Calm prevails as PKK terrorists withdraw from Sinjar after clashes,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220508
PKK in coordination with Iran-backed militia in N. Iraq: Pentagon,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220508
IDF Signs Order to Demolish Home of Tel Aviv Terrorist,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220508
"‏UAE strongly condemns deadly attack in western Sinai, stands in solidarity with Egypt against terrorism",terrorism,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220508
Police say Berbice man faked kidnapping to repay drug dealer 12 h ago,organized_crime,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220508
"Tajinder Bagga arrest | Delhi BJP stages protest, calls Kejriwal 'dictator'",social_unrest,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220508
"Fiery protest over murder of beloved Trinidad businessman May 6, 2022",social_unrest,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220508
Police refute kidnap of 50 UTME candidates in Edo,organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220508
"Raje, Poonia faultline running through Rajasthan BJP hits Jhalawar flashpoint",military_conflict,Indian Express,India,South Asia,Asia,https://indianexpress.com/section/india/,20220508
"Navy seizes narcotics suspected to be heroin valued over Rs. 4,800 million in international waters",military_conflict,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220508
"Anwar: Time to strengthen, protect Malaysia’s judiciary from further abuse",military_conflict,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220508
New European Poll Shows the Defeat of Russia’s Information War,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220508
Skovoroda Museum destroyed in fire caused by Russia’s missile strike,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220508
Military vehicles parade brings Plzeň war annivesary events to close,military_conflict,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220508
Moscow escalates warnings with nuclear war games in the Baltic,military_conflict,Knews Kathimerini,Cyprus,Southern Europe,Europe,https://knews.kathimerini.com.cy/en/?r=1,20220508
Limassol and Paphos feel the first consequences of the war,military_conflict,in-cyprus,Cyprus,Southern Europe,Europe,https://in-cyprus.philenews.com/,20220508
"On World War Two anniversary, Zelensky says evil has returned",military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
Taiwan says hopes world would sanction China if it invades,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220508
Why Is Liberia Crying ‘Terrorists’ Wolf; Meddling In Politics In Turkey?￼,terrorism,FrontPage Africa,Liberia,West Africa,Africa,https://frontpageafricaonline.com/,20220508
"Don’t slow down onslaught against Northwest terrorists, Buhari directs armed forces",terrorism,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220508
Imran wants institutions to know where nation stands on 'US conspiracy',terrorism,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220508
Explained | What are India’s plans to avert a wheat crisis?,terrorism,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220508
How the climate crisis is tipping the balance to threaten Cambodia’s...,terrorism,Cambodia Daily,Cambodia,Southeast Asia,Asia,https://english.cambodiadaily.com/,20220508
1 Consumers to Suffer Sunflower Oil Limitations due to Price Crisis,terrorism,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220508
Osmani: Blocking Parliament in Times of Crisis Is Energy of Destruction,terrorism,Skopje Diem,North Macedonia,Southern Europe,Europe,https://skopjediem.com/,20220508
Ulisses Correia admitted that the kidnapping of Alex Saab was in exchange for security...,organized_crime,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220508
"10,000 fled Sinjar region due to clashes between PKK, Iraqi army",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220508
A commemorative postage stamp issued on the occasion of Martyrs' Day,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220508
"Manchester City success a blueprint for Newcastle ambition, says Pep Guardiola",terrorism,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220508
Mariental residents protest against bail for farmer accused of running over girl,social_unrest,The Namibian,Namibia,South Africa,Africa,https://www.namibian.com.na/,20220508
Toronto’s Anti-Greek Riots of 1918 Changed the Face of the City Forever,social_unrest,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220508
Human Rights Watch: Russian mercenaries killing civilians in Central African Republic,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220508
Did Amaechi use mercenaries to stop blood on streets of Rivers?,military_conflict,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
Putin’s dogs of propaganda War: Who are his main propagandists (2),military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220508
NSDC Secretary: Hot phase of war will not end in May,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220508
"Ukrainian air defense forces destroy Russian missile, drone over Odesa region",military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220508
I became aware of conspiracy against my govt last year: Imran Khan,terrorism,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220508
"Foreign conspiracy: Govt to form commission to probe matter, says Marriyum Aurangzeb",terrorism,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220508
Here's what needs to be done to avert yet another economic crisis,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220508
‘Entrapment’ or ‘ineptitude’? Sri Lanka debt crisis reignites debate on Chinese lending,terrorism,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220508
Nigeria and Angola responsible for almost half of OPEC+ oil supply gap,terrorism,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220508
Commissioner Gabriel urges Cypriot students and staff to take advantage of EU programs,social_unrest,Knews Kathimerini,Cyprus,Southern Europe,Europe,https://knews.kathimerini.com.cy/en/?r=1,20220508
The closure of Xibalbá is a “smokescreen” for AMLO Mayan Train environmental protest,social_unrest,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220508
Dbeibah pays tribute to martyrs of Al-Bunyan al-Marsous operation on 6th anniversary,terrorism,The Libya Observer,Libya,North Africa,MENA,https://www.libyaobserver.ly/,20220508
Two children  martyred in the explosion of an explosive device left behind by terrorism in Daraa countryside,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220508
Family of Victim Who Drove Terrorist to Elad Say He’s a ‘Hero’,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220508
Roman bust bought at Texas Goodwill for $35 reveals history of WWII looting,social_unrest,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
"Two pregnant women, barber arrested for drug trafficking at Lagos airport",organized_crime,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220508
"Drug trafficking: NDLEA arrests two pregnant women, barber at Lagos airport",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220508
Khaya Koko: Hold the press! War correspondent Steenhuisen is on the move,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220508
"Of a bus that puts Peshawar's women on road to education, jobs",military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220508
"Behind protest at art institute, a BJP vs BJP tussle for Vadodara university’s control",social_unrest,Indian Express,India,South Asia,Asia,https://indianexpress.com/section/india/,20220508
N. Korea repaired missile-capable submarine before using in latest SLBM launch: sources,military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220508
How the climate crisis is tipping the balance to threaten Cambodia’s fishing communities,terrorism,Cambodia Daily,Cambodia,Southeast Asia,Asia,https://english.cambodiadaily.com/,20220508
Sanctions against Russia must be strengthened until it ends war - Zelensky,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220508
Egyptian President Sisi directs Armed Forces to eliminate presence of terrorists in Sinai,terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
"European Union, United States condemn terror attack on facility near Egypt's Suez Canal",terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
Official and public personalities  visit the graves of martyrs in several governorates,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220508
Leader: Syria now looked upon as a power despite ravages of war,military_conflict,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220508
Israeli army mapping homes of terrorists for demolition in West Bank village (Haaretz),terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
Russian frigate may have been hit by Ukrainian anti-ship missiles - report,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
Elad victim unknowingly offered ride to terrorists only to be killed on arrival,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
"I won't resign, William Ruto tells Raila Odinga as war of words rages",military_conflict,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220508
One person killed and 27 injured in Russia’s missile strikes on Mykolaiv Region,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220508
Adam Bodnar: President Duda Decided to Further Escalate Poland's Rule of Law Crisis [OPINION],terrorism,Wyborcza.pl,Poland,Eastern Europe,Europe,"https://wyborcza.pl/0,173236.html?disableRedirects=false/en",20220508
VMRO-DPMNE: Kovacevski is aware that he can’t pull the country out of the crisis,terrorism,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220508
Colombia’s Clan del Golfo attacks vehicles to protest Otoniel extradition – government 2 d ago,social_unrest,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220508
In pics: President Sisi chairs post-terror-attack meeting of Supreme Council of Egyptian Armed Forces,terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
Rabbis at the Center of Texas Synagogue Hostage Crisis Recall 11 Hours at Gunpoint,terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
"In response to the growing Ukrainian refugee crisis, UNHCR, the UN Refugee Agency, and humanitarian",terrorism,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220508
"United Nations, African Union, Arab League, Muslim World League condemn terror attack in Egypt's Sinai",terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
3 citizens inured in blast of landmine left behind by ISIS terrorists in Hama countryside,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220508
"Drugs: NDLEA nabs 2 pregnant women, barber for drug trafficking at Lagos Airport",organized_crime,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
"More city fighting along Donbas line, no update on possible RF warship missile hit",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220508
"Russian airstrike on Bilohorivka school kills 60 civilians The building was the village's only place left to hide, according to officials.",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220508
Ukrainian President: “What Russia did is similar to Nazi actions in World War II”,military_conflict,MABAPOST,Tunisia,North Africa,MENA,https://www.en.mabapost.tn/,20220508
Mum said I was a eunuch after rejecting lady she arranged for me – Afe Babalola,terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220508
"INSECURITY: Why it is difficult to stop bandits, terrorists — Nigerian born US Air Force Veteran",terrorism,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
