Headline,Category,Name,Country,Region,Continent,Site,Collected
War in Mozambique follows those who fled from the coast,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220201
The smart contract war: What does it mean for me?,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220201
LETTER: Ramaphosa vs Sisulu scold war: what about SA’s interests?,military_conflict,IOL Daily News,South Africa,South Africa,Africa,https://www.iol.co.za/dailynews,20220201
New record in war on graft as NSSF fraudsters are fined Sh9.6b,military_conflict,The Standard,Kenya,East Africa,Africa,https://www.standardmedia.co.ke/,20220201
"After years of war, South Sudanese still live in fear of landmines",military_conflict,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220201
"NewsAlert: Fed. Court grants bail to former NISS deputy and anti-terrorism task force chief, 20 others facing rights abuse charges",terrorism,Addis Standard,Ethiopia,East Africa,Africa,https://addisstandard.com/,20220201
Umzinto community activist claim residents were shot at during peaceful protest about on-going water shortages,social_unrest,IOL Daily News,South Africa,South Africa,Africa,https://www.iol.co.za/dailynews,20220201
Sudanese anti-coup protester killed in security crackdown,regime_instability,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220201
"YPG/PKK forcefully holds abducted children, indoctrinates them",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220201
"Burkina Faso suspended from African Union over
military coup",regime_instability,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220201
Joint efforts urged to stop terrorist attacks,terrorism,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220201
Iran condemns airstrikes on Yemen,military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220201
Video: UAE destroys Houthi missile launch site in Yemen,military_conflict,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"Egypt condemns Houthis' 'terrorist attacks' on Saudi Arabia, UAE",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
Daesh terror threat returns to region as attacks rise,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220201
Protester Killed in Anti-coup Demonstrations as Thousands Take to the Streets in Sud Protester Killed in Anti-coup Demonstrations as Thousands Take to the Streets in Sudan,regime_instability,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220201
Missile attack on UAE condemned,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220201
Weekend-long Canada anti-vax protest riles Ottawa,social_unrest,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220201
Military strikes no solutions to Yemen crisis: Iran,military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220201
Leader honors memory of Islamic Revolution martyrs,regime_instability,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220201
President Sisi reiterates Egypt’s support for UAE’s measures to fend off terrorist attacks,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
Turkey test-fires air defence missile Siper,military_conflict,Turkey Gazette,Turkey,Middle East,MENA,https://turkeygazette.com/,20220201
Israelis Are at War. Over Cats,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220201
New Israeli missile barrage near Damascus,military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220201
"North Korea confirms intermediate-range
ballistic missile test",military_conflict,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220201
Airstrike on Yemen prison leaves at least 70 dead,military_conflict,Muscat Daily,Oman,Middle East,MENA,https://www.muscatdaily.com/,20220201
Amnesty to release ‘apartheid’ report despite Israeli protest,social_unrest,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220201
Soylu discusses Turkey-Germany counterterror cooperation with Faese,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220201
"Libya “blamed” for current unrest in Burkina Faso			Libya",social_unrest,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220201
"Benefit, looting on your eyes, O you merchant!",social_unrest,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220201
UAE intercepts missile during Israeli president’s trip,military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220201
Syria Reports Israeli Missile Barrage Near Damascus,military_conflict,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220201
UAE intercepts ballistic missile fired from Yemen,military_conflict,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220201
"Cairo court sentences 10 to death over terrorism charges, including Yehia Moussa",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
Russia launches mass production of autonomous WAR ROBOTS,military_conflict,The Tripoli Post,Libya,North Africa,MENA,https://www.thetripolipost.org/,20220201
Egypt condemns Houthis’ ballistic missile attack against UAE,military_conflict,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220201
Iran demands UN intervention to end Yemen war,military_conflict,Iran Front Page,Iran,Middle East,MENA,https://ifpnews.com/,20220201
North Korea test-fires most powerful missile since 2017,military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220201
UAE intercepts ballistic missile during Israeli president's visit,military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220201
US denounces latest Houthi missile attack on UAE,military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220201
Myanmar’s Suu Kyi faces fraud charge ahead of coup anniversary,regime_instability,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220201
"UAE will resist terror and hate, says Anwar Gargash as Houthi attack on Abu Dhabi is foiled",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
Russian airstrike targeted a poultry farm in W. Idlib governorate on January 3,military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
Hundreds of truckers pour into Ottawa to protest vaccine rule,social_unrest,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220201
Myanmar activists vow to defy junta with strike on coup anniversary,regime_instability,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220201
Yemen’s Houthi launched missile attack on vital militry base,military_conflict,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220201
Israeli President welcomed to the UAE with Yemeni missiles,military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220201
North Korea releases photos captured by missile in space,military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220201
UAE strongly condemns missile attack targeting Baghdad International Airport,military_conflict,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"Egypt, EU to run for chairmanship of Global Counterterrorism Forum’s coordinating committee meeting in March",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
President Sisi praises sacrifices of police officers in defeating terrorism on their 70th national day,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
Bedouin Protest in Jerusalem Demands End of 'Neglect' in Israel's South,social_unrest,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220201
Egypt condemns third Houthi missile attack against UAE this month,military_conflict,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
"Saudi Arabia, international community condemn Houthi missile attack on UAE",military_conflict,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220201
Morning Minute: North Korea says Hwasong-12 ballistic missile test successful,military_conflict,Times of Oman,Oman,Middle East,MENA,https://timesofoman.com/,20220201
"Egypt announces Thursday 27 January paid holiday on 2011 Revolution anniversary, Police Day",regime_instability,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220201
We must listen to Iranian feminists who protest forced hijab - opinion,social_unrest,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220201
"After years of war, South Sudanese still live in fear of landmines",military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220201
Israeli president presses on with Dubai visit after UAE intercepts missile,military_conflict,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220201
"UAE intercepts, destroys  missile in third attack launched by Houthis",military_conflict,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"Houthi terror attack on UAE: 'Provoking us won't work', says top official",terrorism,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220201
"Houthi terror attack on UAE: 'Provoking us won't work', says top official",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
Syrian Democratic Forces abducted a child in Hasaka city on January...,organized_crime,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
The SDF abduct a girl in Hasaka Governorate in January 14,organized_crime,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
On Human Fraternity Day we should call out extremism in all its forms,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220201
UAE foils Houthi terror attack: Gulf countries strongly condemn attempts to target country,terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"UAE Forces Say They Intercepted Houthi Missile Strike, the Third Attack this Month",military_conflict,Kataeb.org,Lebanon,Middle East,MENA,https://kataeb.org/en,20220201
UAE Says It Intercepted a Missile From Yemen. But With What Defense System?,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220201
"Houthi terror attacks on Abu Dhabi: Egyptian President, Bahrain King express solidarity with UAE",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"Syrian Democratic Forces abducted a child in Hasaka city on January 26, 2022",organized_crime,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
"Houthi terror attack: Pakistani expat survivor recalls 'unimaginable' day, vows to keep working in Abu Dhabi",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
"School severely damaged in unidentified perpetrator’s missile strike in Afrin city center, Aleppo, on January 20",military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
"Frankly Speaking: ‘Houthi terror attacks will not deter American investments in the region, says Hall Delano Roosevelt",terrorism,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220201
"Houthi terror attacks on Abu Dhabi: UAE will do what it must to keep its citizens, expats safe",terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220201
Remnants of a missile fired by Syrian regime forces at Daraa al Balad area in Daraa city on September 5,military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
Remnants of missiles fired by Syrian regime at farmland in the vicinity of Tal Ghazal village in Hama suburbs on March 28,military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
"Remnants of a missile loaded with cluster munitions fired by Russian forces at an area of fuel burners in Tarhin, east Aleppo on March...",military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220201
"America’s 'World War III' Plan for Iran, and Israel’s Part in It America’s Wild 'World War III' Plan for Iran, and Israel’s Part in It",military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220201
KAZAKHSTAN: LARGEST TERRORIST ATTACKS EVER,terrorism,Kazakhstan Today,Kazakhstan,Central Asia,Asia,https://www.kt.kz/eng,20220201
Message of Historical Revolution,regime_instability,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220201
Ghani in Munich and war on terror,terrorism,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220201
The fractured diplomacy of countering terrorism,terrorism,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
"Poem, poetry pillar of the Jihad, Mujahid",terrorism,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220201
North Korea moved up dates of missile launches for strategic reasons,military_conflict,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220201
Burkina Faso Sees More Child Soldiers as  Jihadi Attacks Rise,terrorism,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220201
Taiwan president visits Patriot missile base on Lunar New Year’s Day,social_unrest,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220201
"U.S. says it is seeking diplomacy, other measures, over N. Korea's missile launches",military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220201
Three Paths for Counterterrorism after  the Afghanistan Withdrawal,terrorism,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220201
1962 Coup:Takeover of Govt. Through “Operation Holdfast”,regime_instability,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220201
"Rogan responds to Spotify protest, COVID advisories",social_unrest,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220201
New in Northeast | Kidnapping eventually turns to straying,organized_crime,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
Altaf Hussain ‘hate speech’ trial begins in London,social_unrest,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220201
VC gets intimate about his campus protest experience,social_unrest,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220201
North Korea test-fires most powerful missile since…,military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220201
"Six missiles target Baghdad airport, drone shot…",military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220201
"Priest shot dead, another injured in Peshawar",military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220201
5 Chinese military planes enter Taiwan’s ADIZ,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220201
TAIPEI (Taiwan News) — A Patriot missile base was one of the stops on Pres...,social_unrest,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220201
Maha students’ protest: ‘Instigator’ Hindustani Bhau put behind bars,social_unrest,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
After 24 years of the LTTE attack on Dalada Maligawa Former Diyawadana Nilame Neranjan breaks the ice,terrorism,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220201
North Korea test-fires most powerful missile since 2017North…,military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220201
"Six missiles target Baghdad airport, drone shot down:...",military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220201
"By shutting down the Internet we are fighting information terrorism, says Tajik official",terrorism,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220201
"Personality clashes, humanitarian suffering mark one year of Myanmar’s coup",regime_instability,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
Japanese publishers to sue U.S. firm over manga piracy,terrorism,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220201
Myanmar activists vow to defy junta with strike on coup anniversary,regime_instability,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220201
Slain priest buried in Peshawar amid investigation by CTD,military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220201
Mischaracterisation of Balakot air strike hurt India’s image: study,military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220201
"Anti-India protests in mind, Maldives plans new law to curb unrest",social_unrest,Indian Express,India,South Asia,Asia,https://indianexpress.com/section/india/,20220201
"36mins

Myanmar protesters defy junta with strike and clapping protests on coup anniversary",regime_instability,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220201
Myanmar protesters defy junta with strike and clapping protests on coup anniversary,regime_instability,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220201
IEC’s independency vital to prevent electoral crisis: Rana Think Tank,military_conflict,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220201
Low turnout could politically weaken next govt.: Rana Think Tank,military_conflict,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220201
North Korea's new missiles create headaches for US defense systems,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
Defense minister visits Army missile command to check combat readiness,military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220201
Senate passes crucial SBP bill amid Opposition's protest ahead of IMF review,social_unrest,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220201
Tank attached to famous North Korean armored division suffers serious accident,military_conflict,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220201
Seoul defense minister visits missile command after North Korea’s latest test,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
"PSL 2022: Shoaib Malik, Hussain Talat lead Peshawar to victory against Quetta",military_conflict,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220201
France hands over 3 Rafale fighter jets with India-specific enhancements to IAF,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
Tank bottom: Topping up a depleted world could push oil toward $100,military_conflict,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220201
US ratchets up criticism of North Korea after latest ballistic missile test,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
Anupam Mittal says fame received from Shark Tank India is weird but enjoyable,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
Aman Gupta says he wants more costume changes in Shark Tank season 2,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
Why is North Korea testing so many missiles? - NKNews Podcast Ep. 220,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
"Missile tests, train shipments and redefection, oh my! - NKNews Podcast Ep. 218",military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
Sara Ali Khan looks chic in ‘Pilate Girl’ tank top. Check our top picks,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220201
North Korea tests missiles — and China's patience — on eve of Winter Olympics,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220201
8 alleged members of Rouvikonas anarchists arrested for attack on Attiki Odos building,regime_instability,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220201
"Russia, US Clash at UN over Ukraine Crisis as Oligarchs Threatened",terrorism,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220201
Cypriot state subsidies to boost tourism,social_unrest,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220201
A ‘green revolution’ in Greece’s armed forces,regime_instability,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220201
Diplomacy over War; Truth over Lies,military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220201
Diplomacy over War; Truth over Lies,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220201
"Likening Opposition to Terrorism ‘Breaks Russia’s Foundations,’ Jailed Navalny Coordinator Says",terrorism,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220201
Gallows appear in Prague protest against pandemic law,social_unrest,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220201
‘Banksy: the Art of Protest’ exhibition in Barcelona,social_unrest,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220201
2021 Czech death rate highest since war,military_conflict,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220201
Benko: Dialogue ‘only way to avoid war’,military_conflict,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220201
"‘This is a turning point’ In a dispatch from Almaty, a local journalist shares an eyewitness account of Kazakhstan’s uprising",regime_instability,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220201
Canadian Truckers’ Freedom Convoy Protest Gridlocked at the US Border,social_unrest,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220201
PM welcomes Greek edition of Mark Mazower book on 1821 Revolution,regime_instability,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220201
Poland retrieves precious painting lost in World War II,military_conflict,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220201
Isabel Allende: ‘There is a real war against women’,military_conflict,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220201
Greece Supports Greeks in Ukraine Amid Russia War Fears,military_conflict,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220201
What Would a War With Ukraine Mean for Ordinary Russians?,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220201
Browder Says Tough Sanctions On Russian Oligarchs Could Help Avert War,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220201
"“No EU Leader Wants War,” Says Orbán at Meeting with Putin",military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220201
Zelensky Acknowledges threat of Bigger War while Urging Preemptive Sanctions Toward Russia,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220201
"As Markets Crash and War Fears Grow, Russia’s Business Elite Suffers in Silence",military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220201
The weaponization of religion: How the Kremlin is using Christian fundamentalism to advance Moscow’s agenda,terrorism,Den,Ukraine,Eastern Europe,Europe,https://day.kyiv.ua/en/newspaper,20220201
Walking on Thin Ice: How Damaging is the Threat of War to Ukraine’s Economy?,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220201
Walking on Thin Ice: How Damaging is the Threat of War to Ukraine’s …,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220201
From ‘demonstrators’ to ‘terrorists’ How Kazakhstani officials changed the way they talk about the unrest now sweeping the nation,social_unrest,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220201
"DefMin Dincu: Romania, not forced to go to war, even if Russia went to war with Ukraine",military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220201
‘Blood was supposed to be shed’ Ukrainian police arrest two suspects over alleged plot to orchestrate violent unrest in Kyiv and regions near border with Russia,social_unrest,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220201
"Putin’s trigger Ten years after they first caused the Russian authorities to clutch their pearls, Pussy Riot has been almost entirely forced out of the country",social_unrest,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220201
‘You’re hiding the truth from your own people’ A mercenary who worked for the Wagner Group in Syria was pressured not to publish his memoir. He published it anyway.,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220201
"THE FARRAPOS REVOLUTION, BRAZIL’S LONGEST WAR OF SECESSION",regime_instability,Plus55,Brazil,South America,Latin America,https://web.archive.org/web/20160926212107/http://plus55.com/,20220202
Doubtful that power sharing would mitigate or eliminate ethnic tension,social_unrest,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220202
on the brink of war,military_conflict,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220202
Restaurant gang dedicated to stealing from diners detected in Puerto Vallarta,organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220202
Ukraine – The Drumbeat of War,military_conflict,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220202
UNC members stage protest at Mosquito Creek,social_unrest,Guardian,Trinidad and Tobago,Caribbean,Latin America,https://guardian.co.tt/news-6.12.0.4f1749cb44,20220202
